start_time,run,device_tracking,making_code,generalpurpose,EtOH (ppm),IAQ,MOX_400C,MOX_DEC_100C,MOX_DEC_150C,MOX_DEC_200C,MOX_DEC_250C,MOX_DEC_300C,MOX_DEC_350C,MOX_INC_100C,MOX_INC_150C,MOX_INC_200C,MOX_INC_250C,MOX_INC_300C,MOX_INC_350C,Rhtr_cold,TVOC (mg/m^3),Temperature_MEMS,VDDH,VDDH_400C,Vhtr_400C,board_type,comment,eCO2 (ppm),sleeptime
2021-10-27T11:47:10.755708,1,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,5078.463118678296,305609.1324200913,139571.99650379227,67741.64311033337,33873.0133690894,17377.752432810288,9316.696544257291,95047.62373799557,46836.799933574126,24078.685296679163,12710.830780320779,7092.369054521814,4708.73668294548,24.356209494850855,0.02,31.63221015020149,2.0777696533203125,2.072830261230469,0.5549774968872071,IDT HiCom,,400.0,0.0
2021-10-27T11:47:13.755989,2,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,5802.6899563318775,368367.8845706307,163058.77398784817,77691.79657551751,38219.81417935906,19472.720859863744,10398.273494212282,272768.0584713475,102315.34370194853,42255.61763386485,19073.79266891516,9864.061777160956,6374.851138353765,24.286229913884945,0.02,30.58012508473506,2.0777696533203125,2.072830261230469,0.5557473684997559,IDT HiCom,,400.0,1.9
2021-10-27T11:47:16.756016,3,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,6099.839082068145,397145.2857840743,174294.61879240372,82515.65969105768,40224.12363209742,20426.260065612885,10875.292687722309,322814.6686682393,116837.89129460165,46863.667503996345,20808.140403286034,10767.785043055705,6877.003282486967,24.286229913884945,0.02,30.58012508473506,2.0777696533203125,2.0728944091796877,0.5555640657348634,IDT HiCom,,400.0,1.9
2021-10-27T11:47:19.765707,4,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,6294.567672134592,414876.6778945252,181673.17042369136,85190.07555354292,41831.20267079228,21047.45350901785,11198.43912218523,346856.40014342056,122438.47226692415,48742.00158922672,21755.206868755038,11154.500062637579,7123.170195940603,24.29206154563211,0.02,30.66779884019062,2.0777696533203125,2.072830261230469,0.5547575335693361,IDT HiCom,,400.0,1.91
2021-10-27T11:47:22.776057,5,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,6382.500262706224,429882.21970554924,187641.1653472645,87071.88257021562,42738.687205050155,21435.749588138384,11366.365720836917,363971.3612637997,127131.96257615318,50321.79071822274,22291.050525168637,11394.378056864396,7246.461414027746,24.283314098011367,0.02,30.536288207007317,2.0777696533203125,2.0729585571289064,0.5546475519104005,IDT HiCom,,400.0,1.91
2021-10-27T11:47:25.776155,6,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,6439.885780354922,440667.05051033763,191233.9682437021,88397.60052036907,43124.37851662404,21615.063231850116,11410.388260799455,372749.76552241604,130956.26822157434,51496.97814969782,22648.174633044786,11530.537977520033,7304.301945196806,24.281856190074578,0.02,30.514369768143403,2.0777696533203125,2.072830261230469,0.5538043591918946,IDT HiCom,,400.0,1.9
2021-10-27T11:47:28.776220,7,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,6516.4467343112,448970.26239067054,193054.70374220374,89144.85823310631,43568.846075015375,21785.885705714714,11530.537977520033,379153.6528706206,131902.1457333554,51708.73868539041,22740.940153240837,11686.925947187141,7385.329978711051,24.283314098011367,0.02,30.536288207007317,2.0777696533203125,2.0728944091796877,0.5550141574401857,IDT HiCom,,400.0,1.88
2021-10-27T11:47:31.776289,8,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,6554.747340192453,439541.6448949734,190362.1813488222,89043.0709802028,43343.80439456925,21842.882058398816,11594.67068337906,380473.8192530647,131731.50292204213,51932.012530691725,22917.839446862225,11698.964855312965,7396.910300172432,24.286229913884945,0.02,30.58012508473506,2.0777696533203125,2.0729585571289064,0.5554907446289062,IDT HiCom,,400.0,1.89
2021-10-27T11:47:34.776294,9,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,6600.725793727319,449777.0937267806,194229.15784329694,90577.14147051687,43930.789597914656,22022.821966142412,11658.840200175782,383842.8824007263,132776.97284742576,52071.7507782884,22988.673840529184,11706.991514020703,7470.2807357212005,24.29060363769532,0.02,30.64588040132679,2.0777696533203125,2.07276611328125,0.5553807629699707,IDT HiCom,,400.0,1.9
2021-10-27T11:47:37.786193,10,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,6612.223429994039,456697.5921059688,196344.3804034582,91143.5586998274,44204.23678316793,22053.571093383387,11723.046559612452,388780.7275355336,134107.19737974298,52868.27962699407,23139.338852326087,11807.373371145493,7489.596901953882,24.283314098011367,0.02,30.536288207007317,2.0777696533203125,2.07276611328125,0.554830854675293,IDT HiCom,,400.0,1.9
2021-10-27T11:47:40.795801,11,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,6616.056244192367,457847.1125436476,196464.768893111,90481.72136913858,43972.82039701928,22137.073756947575,11719.032582173102,390144.2920610392,134376.39934442623,52710.83749071224,23196.997132941,11783.273510409188,7489.596901953882,24.28914572975853,0.02,30.62396196246288,2.0777696533203125,2.07276611328125,0.5555274051818849,IDT HiCom,,400.0,1.91
2021-10-27T11:47:43.815619,12,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,6642.889707171664,461574.11408815905,198955.24355678598,91667.72198139399,44304.295991778,22154.660857808158,11723.046559612452,390930.4192253759,134983.6375779163,52581.64997453743,23165.94685325236,11775.241376835002,7481.870027458987,24.283314098011367,0.02,30.536288207007317,2.0777696533203125,2.0728944091796877,0.5546108913574219,IDT HiCom,,400.0,1.85
2021-10-27T11:47:46.825427,13,x0000463C536D4F69,x2310,"[200, 6, 72, 11, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01,1.0,6650.557620817844,457200.02146728925,197982.37653712108,91778.69271810364,44546.868570488026,22220.63602381802,11767.209819826287,393095.5500558063,135709.3221047935,53149.89261488081,23263.56106488557,11827.46055394999,7501.18823384442,24.293519453568898,0.02,30.68971727905453,2.0777696533203125,2.073022705078125,0.5540609830627442,IDT HiCom,,400.0,1.89
